"","src_subject_id","eventname","reshist_addr1_adi_wsum","reshist_addr1_adi_perc"
"9423","NDAR_INVV24AA3RE","baseline_year_1_arm_1",58.330967,5
"9424","NDAR_INVV4VB3611","baseline_year_1_arm_1",95.43557,29
"9425","NDAR_INVV4XY140Z","baseline_year_1_arm_1",104.646454,46
"9426","NDAR_INVV6NAXTR2","baseline_year_1_arm_1",88.319466,20
"9427","NDAR_INVV04XXC85","baseline_year_1_arm_1",108.64866,58
"9428","NDAR_INVV05P2AW1","baseline_year_1_arm_1",120.84372,98
"9429","NDAR_INVV24BU329","baseline_year_1_arm_1",96.07873,29
"9430","NDAR_INVV25NXUTA","baseline_year_1_arm_1",93.08919,25
"9431","NDAR_INVV4Y9RJA1","baseline_year_1_arm_1",103.99725,45
"9432","NDAR_INVV4YEXL6X","baseline_year_1_arm_1",113.88762,78
"9433","NDAR_INVUXT4TZJF","baseline_year_1_arm_1",99.264496,35
"9434","NDAR_INVUXTPV7WH","baseline_year_1_arm_1",88.235054,20
"9435","NDAR_INVV0AKNDFH","baseline_year_1_arm_1",77.30683,12
"9436","NDAR_INVV29T6MBE","baseline_year_1_arm_1",117.31136,90
"9437","NDAR_INVV2G5F6T0","baseline_year_1_arm_1",93.9054,26
"9438","NDAR_INVV4ZYD9PL","baseline_year_1_arm_1",102.04275,40
"9439","NDAR_INVV50A837R","baseline_year_1_arm_1",88.47273,20
"9440","NDAR_INVUXUJK89N","baseline_year_1_arm_1",66.1959,7
"9441","NDAR_INVUXWUN73X","baseline_year_1_arm_1",89.018906,21
"9442","NDAR_INVV0BGPHNW","baseline_year_1_arm_1",118.19976,93
"9443","NDAR_INVV0BMK3B8","baseline_year_1_arm_1",108.768394,59
"9444","NDAR_INVV2G8NKJE","baseline_year_1_arm_1",104.7096,46
"9445","NDAR_INVV2HGDTGK","baseline_year_1_arm_1",115.146515,83
"9446","NDAR_INVV53R103B","baseline_year_1_arm_1",92.34308,24
"9447","NDAR_INVV54EMBM7","baseline_year_1_arm_1",89.96245,22
"9448","NDAR_INVUXX4B4ZL","baseline_year_1_arm_1",101.206985,38
"9449","NDAR_INVUXXJ24L8","baseline_year_1_arm_1",85.17745,17
"9450","NDAR_INVV0E701P6","baseline_year_1_arm_1",NA,NA
"9451","NDAR_INVV0L5J7B4","baseline_year_1_arm_1",87.45091,19
"9452","NDAR_INVV2J19CN2","baseline_year_1_arm_1",107.89651,56
"9453","NDAR_INVV56VCMTJ","baseline_year_1_arm_1",98.21786,33
"9454","NDAR_INVV5BGK5FU","baseline_year_1_arm_1",83.10037,15
"9455","NDAR_INVUY1UGEA3","baseline_year_1_arm_1",108.56683,58
"9456","NDAR_INVUY429PA4","baseline_year_1_arm_1",109.96379,63
"9457","NDAR_INVV0LECLBE","baseline_year_1_arm_1",95.946236,29
"9458","NDAR_INVV0UVZ6YT","baseline_year_1_arm_1",79.710785,13
"9459","NDAR_INVV2R0HB8H","baseline_year_1_arm_1",98.39727,33
"9460","NDAR_INVV2VWE59Y","baseline_year_1_arm_1",113.95388,78
"9461","NDAR_INVV5GRGPFP","baseline_year_1_arm_1",113.86442,78
"9462","NDAR_INVV5HEJ9PA","baseline_year_1_arm_1",87.22368,19
"9463","NDAR_INVUY636PFH","baseline_year_1_arm_1",77.474625,12
"9464","NDAR_INVV0XR39K2","baseline_year_1_arm_1",89.65174,21
"9465","NDAR_INVV0YMYACE","baseline_year_1_arm_1",111.94805,70
"9466","NDAR_INVV2WL8NJZ","baseline_year_1_arm_1",123.55935,100
"9467","NDAR_INVV2Y2RFVK","baseline_year_1_arm_1",106.581825,52
"9468","NDAR_INVV5MHL75K","baseline_year_1_arm_1",106.73963,52
"9469","NDAR_INVV5TKBR0Y","baseline_year_1_arm_1",96.456985,30
"9470","NDAR_INVUY8GTG7G","baseline_year_1_arm_1",109.80293,62
"9471","NDAR_INVUYAENUJR","baseline_year_1_arm_1",98.47644,33
"9472","NDAR_INVV0ZY5YPC","baseline_year_1_arm_1",97.19382,31
"9473","NDAR_INVV104HFJY","baseline_year_1_arm_1",94.06888,27
"9474","NDAR_INVUWH8CG0A","baseline_year_1_arm_1",94.34247,27
"9475","NDAR_INVUWH8GXXW","baseline_year_1_arm_1",108.57806,58
"9476","NDAR_INVUJB5DEX0","baseline_year_1_arm_1",116.35131,87
"9477","NDAR_INVUJBHEFTN","baseline_year_1_arm_1",107.041,53
"9478","NDAR_INVUMJVH4W6","baseline_year_1_arm_1",108.39492,58
"9479","NDAR_INVUMTF6KTU","baseline_year_1_arm_1",92.66264,25
"9480","NDAR_INVURV9HRCM","baseline_year_1_arm_1",88.74853,20
"9481","NDAR_INVURYDCKP1","baseline_year_1_arm_1",87.9893,20
"9482","NDAR_INVUWKTE50R","baseline_year_1_arm_1",97.09162,31
"9483","NDAR_INVUWLUMMVY","baseline_year_1_arm_1",88.65987,20
"9484","NDAR_INVUWNVH2C7","baseline_year_1_arm_1",109.56302,62
"9485","NDAR_INVUJGNWNMJ","baseline_year_1_arm_1",107.21992,54
"9486","NDAR_INVUJGVYU5N","baseline_year_1_arm_1",103.49942,43
"9487","NDAR_INVUJPLRUU9","baseline_year_1_arm_1",50.979954,4
"9488","NDAR_INVUN1M9EZ6","baseline_year_1_arm_1",106.95761,53
"9489","NDAR_INVUN26G8WH","baseline_year_1_arm_1",90.015976,22
"9490","NDAR_INVURZU1N9V","baseline_year_1_arm_1",87.54093,19
"9491","NDAR_INVUTCRUX6L","baseline_year_1_arm_1",102.63108,41
"9492","NDAR_INVUWP79YF4","baseline_year_1_arm_1",100.26952,36
"9493","NDAR_INVUWPYXRDM","baseline_year_1_arm_1",113.02356,74
"9494","NDAR_INVUWRM3PWZ","baseline_year_1_arm_1",97.96857,32
"9495","NDAR_INVUJTA9MD9","baseline_year_1_arm_1",103.229675,43
"9496","NDAR_INVUN2A7AA5","baseline_year_1_arm_1",103.72432,44
"9497","NDAR_INVUN2RARPC","baseline_year_1_arm_1",121.06757,98
"9498","NDAR_INVUN55AXTE","baseline_year_1_arm_1",92.63965,25
"9499","NDAR_INVUTCZ1TL4","baseline_year_1_arm_1",104.88785,47
"9500","NDAR_INVUTDG7ZWF","baseline_year_1_arm_1",69.48022,8
"9501","NDAR_INVUWZLKLE0","baseline_year_1_arm_1",106.060394,50
"9502","NDAR_INVUWZXJGWG","baseline_year_1_arm_1",91.65008,24
"9503","NDAR_INVUJWZJLT4","baseline_year_1_arm_1",92.33803,24
"9504","NDAR_INVUK2F9WW4","baseline_year_1_arm_1",106.83614,53
"9505","NDAR_INVUN7KBC8M","baseline_year_1_arm_1",108.496506,58
"9506","NDAR_INVUTEVFWND","baseline_year_1_arm_1",106.39137,51
"9507","NDAR_INVUTJX1PYG","baseline_year_1_arm_1",116.35131,87
"9508","NDAR_INVUXBAPXMJ","baseline_year_1_arm_1",90.12175,22
"9509","NDAR_INVUXC9PACX","baseline_year_1_arm_1",119.01576,95
"9510","NDAR_INVUK57KUZE","baseline_year_1_arm_1",97.38104,31
"9511","NDAR_INVUK58FDWG","baseline_year_1_arm_1",96.456985,30
"9512","NDAR_INVUKDUJYJH","baseline_year_1_arm_1",102.42745,41
"9513","NDAR_INVUN80YW88","baseline_year_1_arm_1",39.9228,3
"9514","NDAR_INVUNZ46TB8","baseline_year_1_arm_1",101.89335,40
"9515","NDAR_INVUTNUNCNK","baseline_year_1_arm_1",92.46946,25
"9516","NDAR_INVUTPXGCV1","baseline_year_1_arm_1",116.882545,89
"9517","NDAR_INVUTVE98D5","baseline_year_1_arm_1",94.36936,27
"9518","NDAR_INVUXMACPNB","baseline_year_1_arm_1",110.87918,66
"9519","NDAR_INVUXPMJYG0","baseline_year_1_arm_1",14.87503,1
"9520","NDAR_INVUKEHKCA6","baseline_year_1_arm_1",115.78599,85
"9521","NDAR_INVUKG8ND85","baseline_year_1_arm_1",76.69343,11
"9522","NDAR_INVUNZGDT4H","baseline_year_1_arm_1",92.54891,25
"9523","NDAR_INVUU2N14ZU","baseline_year_1_arm_1",101.12725,38
"9524","NDAR_INVUU2VUW5T","baseline_year_1_arm_1",92.13763,24
"9525","NDAR_INVUX1XKDLN","baseline_year_1_arm_1",80.267395,13
"9526","NDAR_INVUKKJ04AZ","baseline_year_1_arm_1",120.538506,98
"9527","NDAR_INVUKM5BB37","baseline_year_1_arm_1",101.24285,38
"9528","NDAR_INVUP3WUX7T","baseline_year_1_arm_1",86.57311,18
"9529","NDAR_INVUP5RRBBN","baseline_year_1_arm_1",94.23492,27
"9530","NDAR_INVUP5T3PT9","baseline_year_1_arm_1",105.81631,50
"9531","NDAR_INVUU44L176","baseline_year_1_arm_1",96.93185,31
"9532","NDAR_INVUU5A52GN","baseline_year_1_arm_1",118.138824,93
"9533","NDAR_INVUXDU885U","baseline_year_1_arm_1",103.46452,43
"9534","NDAR_INVUXEGHGTU","baseline_year_1_arm_1",121.54085,99
"9535","NDAR_INVUXJ71XMK","baseline_year_1_arm_1",95.677826,29
"9536","NDAR_INVUKPZU1JW","baseline_year_1_arm_1",92.3875,25
"9537","NDAR_INVUKT3Y1U0","baseline_year_1_arm_1",117.17928,90
"9538","NDAR_INVUP72WLKM","baseline_year_1_arm_1",114.866776,82
"9539","NDAR_INVUP7C1R7C","baseline_year_1_arm_1",89.688,21
"9540","NDAR_INVUU88CLEU","baseline_year_1_arm_1",115.77803,85
"9541","NDAR_INVUU8N2C5P","baseline_year_1_arm_1",114.68171,81
"9542","NDAR_INVUXR7F74W","baseline_year_1_arm_1",87.07663,19
"9543","NDAR_INVUXT483FW","baseline_year_1_arm_1",85.23375,17
"9544","NDAR_INVUKT7ETKD","baseline_year_1_arm_1",90.61877,22
"9545","NDAR_INVUP7H8Z59","baseline_year_1_arm_1",108.51581,58
"9546","NDAR_INVUP8V663L","baseline_year_1_arm_1",51.61171,4
"9547","NDAR_INVUU9P706U","baseline_year_1_arm_1",111.69894,69
"9548","NDAR_INVUUBJL9X5","baseline_year_1_arm_1",83.53433,16
"9549","NDAR_INVUX20B6L5","baseline_year_1_arm_1",86.57311,18
"9550","NDAR_INVUX8RG3BK","baseline_year_1_arm_1",102.81344,42
"9551","NDAR_INVUKZ2E83X","baseline_year_1_arm_1",108.9887,60
"9552","NDAR_INVUL3AET2P","baseline_year_1_arm_1",91.62389,24
"9553","NDAR_INVUL9WW7ET","baseline_year_1_arm_1",110.51753,65
"9554","NDAR_INVUPB6NM85","baseline_year_1_arm_1",81.73407,14
"9555","NDAR_INVUPKM7CMH","baseline_year_1_arm_1",119.9525,97
"9556","NDAR_INVUULNDK83","baseline_year_1_arm_1",94.19556,27
"9557","NDAR_INVUUP2MCRU","baseline_year_1_arm_1",100.90645,38
"9558","NDAR_INVUV48BM08","baseline_year_1_arm_1",120.31362,97
"9559","NDAR_INVUHCPUV4G","baseline_year_1_arm_1",108.0277,56
"9560","NDAR_INVUHDE0LEV","baseline_year_1_arm_1",98.47644,33
"9561","NDAR_INVULE1VKVR","baseline_year_1_arm_1",120.4286,98
"9562","NDAR_INVULEGZ5EL","baseline_year_1_arm_1",112.73602,73
"9563","NDAR_INVUPMTMV0G","baseline_year_1_arm_1",95.656975,29
"9564","NDAR_INVUPPU9A5W","baseline_year_1_arm_1",62.86417,6
"9565","NDAR_INVUV4YZKVK","baseline_year_1_arm_1",100.717094,37
"9566","NDAR_INVUVB66Y7Z","baseline_year_1_arm_1",119.881905,97
"9567","NDAR_INVUHEK7K6F","baseline_year_1_arm_1",58.332756,5
"9568","NDAR_INVUHN1WLRZ","baseline_year_1_arm_1",109.11298,60
"9569","NDAR_INVULJ63ZZK","baseline_year_1_arm_1",96.51528,30
"9570","NDAR_INVULRUN522","baseline_year_1_arm_1",107.01007,53
"9571","NDAR_INVULT8KHWH","baseline_year_1_arm_1",108.496506,58
"9572","NDAR_INVUR7GBKPR","baseline_year_1_arm_1",65.897,7
"9573","NDAR_INVURFDN3WC","baseline_year_1_arm_1",112.252754,71
"9574","NDAR_INVUVHFPBMC","baseline_year_1_arm_1",89.96245,22
"9575","NDAR_INVUVKK59DF","baseline_year_1_arm_1",110.54912,65
"9576","NDAR_INVUHT34WP1","baseline_year_1_arm_1",110.83845,66
"9577","NDAR_INVUHUVY3KZ","baseline_year_1_arm_1",87.938354,20
"9578","NDAR_INVULY80GEF","baseline_year_1_arm_1",102.11175,40
"9579","NDAR_INVUM02PX1A","baseline_year_1_arm_1",7.081432,1
"9580","NDAR_INVURG8199G","baseline_year_1_arm_1",107.18585,54
"9581","NDAR_INVURJ3XK7W","baseline_year_1_arm_1",81.34793,14
"9582","NDAR_INVUVP8NKL5","baseline_year_1_arm_1",102.030945,40
"9583","NDAR_INVUVW9DC8Y","baseline_year_1_arm_1",107.912735,56
"9584","NDAR_INVUHXC5TRD","baseline_year_1_arm_1",88.13038,20
"9585","NDAR_INVUJ1389BN","baseline_year_1_arm_1",70.64307,9
"9586","NDAR_INVUM233A09","baseline_year_1_arm_1",77.58723,12
"9587","NDAR_INVUM3L54UF","baseline_year_1_arm_1",NA,NA
"9588","NDAR_INVURLC2748","baseline_year_1_arm_1",84.19072,16
"9589","NDAR_INVURLHBMZV","baseline_year_1_arm_1",NA,NA
"9590","NDAR_INVUVXX7NXJ","baseline_year_1_arm_1",86.17699,18
"9591","NDAR_INVUW2RRYUA","baseline_year_1_arm_1",101.104256,38
"9592","NDAR_INVUJ5L5PCB","baseline_year_1_arm_1",110.66488,65
"9593","NDAR_INVUJ6PGMCW","baseline_year_1_arm_1",105.21881,48
"9594","NDAR_INVUJ7CJMWD","baseline_year_1_arm_1",NA,NA
"9595","NDAR_INVUM8RJJDZ","baseline_year_1_arm_1",87.51575,19
"9596","NDAR_INVUM9EFLC3","baseline_year_1_arm_1",16.124073,1
"9597","NDAR_INVURNYZ0V7","baseline_year_1_arm_1",97.758125,32
"9598","NDAR_INVURPDWTVH","baseline_year_1_arm_1",106.57133,52
"9599","NDAR_INVUW2UNAF1","baseline_year_1_arm_1",100.44112,37
"9600","NDAR_INVUW7KX694","baseline_year_1_arm_1",81.97616,15
"9601","NDAR_INVUJ86W3MP","baseline_year_1_arm_1",97.41564,31
"9602","NDAR_INVUMHGTLW8","baseline_year_1_arm_1",100.32294,36
"9603","NDAR_INVURUR52NZ","baseline_year_1_arm_1",77.97552,12
"9604","NDAR_INVUW7RPNEP","baseline_year_1_arm_1",86.14378,18
"9605","NDAR_INVUWAU3TFB","baseline_year_1_arm_1",58.57814,5
"9606","NDAR_INVVWUTBXZ7","baseline_year_1_arm_1",66.412834,7
"9607","NDAR_INVVWVP6AJE","baseline_year_1_arm_1",92.3941,25
"9608","NDAR_INVVL1JXMTC","baseline_year_1_arm_1",101.044014,38
"9609","NDAR_INVVL42KJTZ","baseline_year_1_arm_1",NA,NA
"9610","NDAR_INVVNGTK7HM","baseline_year_1_arm_1",101.429726,39
"9611","NDAR_INVVNGZMHCX","baseline_year_1_arm_1",3.734942,1
"9612","NDAR_INVVNJYM3LU","baseline_year_1_arm_1",83.30336,16
"9613","NDAR_INVVT14CE3D","baseline_year_1_arm_1",85.472786,17
"9614","NDAR_INVVWY740UE","baseline_year_1_arm_1",58.57814,5
"9615","NDAR_INVVWYK9ZMX","baseline_year_1_arm_1",107.29991,54
"9616","NDAR_INVVL55M66Z","baseline_year_1_arm_1",82.2289,15
"9617","NDAR_INVVL6NW95C","baseline_year_1_arm_1",74.895676,10
"9618","NDAR_INVVNKYK7HM","baseline_year_1_arm_1",91.81221,24
"9619","NDAR_INVVT22AKPY","baseline_year_1_arm_1",99.46987,35
"9620","NDAR_INVVT3K0T1N","baseline_year_1_arm_1",84.41689,17
"9621","NDAR_INVVX1JTGZC","baseline_year_1_arm_1",83.364944,16
"9622","NDAR_INVVX605DH1","baseline_year_1_arm_1",100.90645,38
"9623","NDAR_INVVLC9RFM1","baseline_year_1_arm_1",96.42323,30
"9624","NDAR_INVVNPA317C","baseline_year_1_arm_1",106.26356,51
"9625","NDAR_INVVNPTXJ8G","baseline_year_1_arm_1",85.50649,17
"9626","NDAR_INVVT6N62X5","baseline_year_1_arm_1",90.953705,23
"9627","NDAR_INVVTKJGFA3","baseline_year_1_arm_1",51.713295,4
"9628","NDAR_INVVX7ZG792","baseline_year_1_arm_1",35.995182,3
"9629","NDAR_INVVXA7EUDY","baseline_year_1_arm_1",94.69151,27
"9630","NDAR_INVVLDYPNLT","baseline_year_1_arm_1",111.50924,69
"9631","NDAR_INVVLE1R1XX","baseline_year_1_arm_1",109.66381,62
"9632","NDAR_INVVNRTKY5K","baseline_year_1_arm_1",102.38779,41
"9633","NDAR_INVVNVXNELX","baseline_year_1_arm_1",87.14588,19
"9634","NDAR_INVVTLT37BX","baseline_year_1_arm_1",104.66753,46
"9635","NDAR_INVVTV39VRA","baseline_year_1_arm_1",NA,NA
"9636","NDAR_INVVU46PA0Y","baseline_year_1_arm_1",106.29718,51
"9637","NDAR_INVVXN3Y1F1","baseline_year_1_arm_1",112.18812,71
"9638","NDAR_INVVLGAGC69","baseline_year_1_arm_1",93.015816,25
"9639","NDAR_INVVLHZP6FR","baseline_year_1_arm_1",98.562164,33
"9640","NDAR_INVVP326VDY","baseline_year_1_arm_1",99.090935,34
"9641","NDAR_INVVP45XG3A","baseline_year_1_arm_1",83.408585,16
"9642","NDAR_INVVUD7L4FZ","baseline_year_1_arm_1",93.712395,26
"9643","NDAR_INVVULYL2L9","baseline_year_1_arm_1",107.755936,56
"9644","NDAR_INVVXRX1E7M","baseline_year_1_arm_1",89.07757,21
"9645","NDAR_INVVXVWAKTA","baseline_year_1_arm_1",121.52043,99
"9646","NDAR_INVVLKDA30M","baseline_year_1_arm_1",80.86109,14
"9647","NDAR_INVVLKTCLJ7","baseline_year_1_arm_1",46.521378,3
"9648","NDAR_INVVPBZABW8","baseline_year_1_arm_1",69.463844,8
"9649","NDAR_INVVPCKCXWA","baseline_year_1_arm_1",109.63097,62
"9650","NDAR_INVVUMNAHPB","baseline_year_1_arm_1",104.17764,45
"9651","NDAR_INVVUP2JXUY","baseline_year_1_arm_1",105.58131,49
"9652","NDAR_INVVXH1GGXB","baseline_year_1_arm_1",94.744934,28
"9653","NDAR_INVVXHYLDG8","baseline_year_1_arm_1",90.02632,22
"9654","NDAR_INVVLP88ED7","baseline_year_1_arm_1",81.80873,14
"9655","NDAR_INVVLPZ13ZY","baseline_year_1_arm_1",5.8413935,1
"9656","NDAR_INVVLXFA650","baseline_year_1_arm_1",51.357323,4
"9657","NDAR_INVVPDNL3D5","baseline_year_1_arm_1",120.110504,97
"9658","NDAR_INVVPFWLP9R","baseline_year_1_arm_1",103.45065,43
"9659","NDAR_INVVUWVUYDA","baseline_year_1_arm_1",76.61991,11
"9660","NDAR_INVVV1MH68R","baseline_year_1_arm_1",110.58782,65
"9661","NDAR_INVVV34F5T4","baseline_year_1_arm_1",106.77179,52
"9662","NDAR_INVVXPUM3HJ","baseline_year_1_arm_1",92.34308,24
"9663","NDAR_INVVXR1276X","baseline_year_1_arm_1",96.71633,30
"9664","NDAR_INVVLXUETVJ","baseline_year_1_arm_1",118.85919,95
"9665","NDAR_INVVLZ1FB8Y","baseline_year_1_arm_1",108.58539,58
"9666","NDAR_INVVPL7432C","baseline_year_1_arm_1",89.83665,22
"9667","NDAR_INVVPNC7BR6","baseline_year_1_arm_1",97.89365,32
"9668","NDAR_INVVV4L00MU","baseline_year_1_arm_1",112.93467,74
"9669","NDAR_INVVV50F0CH","baseline_year_1_arm_1",40.830963,3
"9670","NDAR_INVVY3ZED85","baseline_year_1_arm_1",95.511894,29
"9671","NDAR_INVVY5NYLL2","baseline_year_1_arm_1",121.88069,99
"9672","NDAR_INVVM0UX0L1","baseline_year_1_arm_1",97.19382,31
"9673","NDAR_INVVPNP73C4","baseline_year_1_arm_1",76.42986,11
"9674","NDAR_INVVPY3B7XG","baseline_year_1_arm_1",90.08286,22
"9675","NDAR_INVVV5V2KXY","baseline_year_1_arm_1",100.9942,38
"9676","NDAR_INVVVAATZ9K","baseline_year_1_arm_1",1.0667759,1
"9677","NDAR_INVVVCBYFPN","baseline_year_1_arm_1",98.75485,34
"9678","NDAR_INVVXJBWAPD","baseline_year_1_arm_1",120.06545,97
"9679","NDAR_INVVXKX7B5H","baseline_year_1_arm_1",101.206985,38
"9680","NDAR_INVVM2X0W61","baseline_year_1_arm_1",115.142334,83
"9681","NDAR_INVVM3WVMV7","baseline_year_1_arm_1",85.80557,18
"9682","NDAR_INVVR0KF4XT","baseline_year_1_arm_1",89.53213,21
"9683","NDAR_INVVR5BRZPY","baseline_year_1_arm_1",107.912735,56
"9684","NDAR_INVVVD39H82","baseline_year_1_arm_1",16.115826,1
"9685","NDAR_INVVVD7GZPP","baseline_year_1_arm_1",106.19074,51
"9686","NDAR_INVVVDFELL0","baseline_year_1_arm_1",115.22774,83
"9687","NDAR_INVVJYBNXUE","baseline_year_1_arm_1",121.52043,99
"9688","NDAR_INVVM3YZHHG","baseline_year_1_arm_1",104.89655,47
"9689","NDAR_INVVMHC7BEX","baseline_year_1_arm_1",95.01388,28
"9690","NDAR_INVVR6JW9BP","baseline_year_1_arm_1",86.60349,18
"9691","NDAR_INVVR8GJJYB","baseline_year_1_arm_1",101.65246,39
"9692","NDAR_INVVVJJGU7V","baseline_year_1_arm_1",117.88392,92
"9693","NDAR_INVVVTG7PLK","baseline_year_1_arm_1",110.970535,67
"9694","NDAR_INVVK4U0K21","baseline_year_1_arm_1",94.69834,27
"9695","NDAR_INVVKA2ACZA","baseline_year_1_arm_1",92.18532,24
"9696","NDAR_INVVMHTUJHX","baseline_year_1_arm_1",100.94351,38
"9697","NDAR_INVVMNZP2RA","baseline_year_1_arm_1",NA,NA
"9698","NDAR_INVVR93TB4C","baseline_year_1_arm_1",83.00565,15
"9699","NDAR_INVVVTZFFUA","baseline_year_1_arm_1",52.10383,4
"9700","NDAR_INVVVUL3N89","baseline_year_1_arm_1",122.10496,99
"9701","NDAR_INVVKA7FXC3","baseline_year_1_arm_1",97.79939,32
"9702","NDAR_INVVKCT9VLF","baseline_year_1_arm_1",64.94218,7
"9703","NDAR_INVVMT7W436","baseline_year_1_arm_1",115.77803,85
"9704","NDAR_INVVN0L0E6W","baseline_year_1_arm_1",83.755196,16
"9705","NDAR_INVVRATUJUU","baseline_year_1_arm_1",107.12522,54
"9706","NDAR_INVVRDPAL09","baseline_year_1_arm_1",95.6804,29
"9707","NDAR_INVVW7UK4G4","baseline_year_1_arm_1",78.744446,12
"9708","NDAR_INVVW7UWF8E","baseline_year_1_arm_1",115.30588,83
"9709","NDAR_INVVKF7FYHA","baseline_year_1_arm_1",83.31101,16
"9710","NDAR_INVVKMDG53B","baseline_year_1_arm_1",109.12433,60
"9711","NDAR_INVVN1L2G3J","baseline_year_1_arm_1",90.08286,22
"9712","NDAR_INVVN1L8JD3","baseline_year_1_arm_1",116.80776,89
"9713","NDAR_INVVRKUMXX2","baseline_year_1_arm_1",118.535255,94
"9714","NDAR_INVVRX7WTKX","baseline_year_1_arm_1",112.14236,71
"9715","NDAR_INVVRYNAJ4H","baseline_year_1_arm_1",116.87514,89
"9716","NDAR_INVVWH7ZJJR","baseline_year_1_arm_1",99.01714,34
"9717","NDAR_INVVWLNFNMG","baseline_year_1_arm_1",91.89819,24
"9718","NDAR_INVVWM8LE4C","baseline_year_1_arm_1",87.478745,19
"9719","NDAR_INVVKPJ803Y","baseline_year_1_arm_1",93.70901,26
"9720","NDAR_INVVKR3UP6G","baseline_year_1_arm_1",110.66488,65
"9721","NDAR_INVVN646T2K","baseline_year_1_arm_1",122.25026,100
"9722","NDAR_INVVNAD3K0E","baseline_year_1_arm_1",107.87681,56
"9723","NDAR_INVVRZMJVUZ","baseline_year_1_arm_1",110.02738,63
"9724","NDAR_INVVRZT93M0","baseline_year_1_arm_1",110.05344,63
"9725","NDAR_INVVWRA1CDF","baseline_year_1_arm_1",96.456985,30
"9726","NDAR_INVVWUJFEDA","baseline_year_1_arm_1",NA,NA
"9727","NDAR_INVVKV5RYVF","baseline_year_1_arm_1",118.80141,95
"9728","NDAR_INVVKXBTBUE","baseline_year_1_arm_1",119.179855,95
"9729","NDAR_INVVNAHZMFZ","baseline_year_1_arm_1",90.81003,23
"9730","NDAR_INVVNF9LTLB","baseline_year_1_arm_1",66.1959,7
"9731","NDAR_INVVH6HJA0V","baseline_year_1_arm_1",NA,NA
"9732","NDAR_INVVH9C9R1J","baseline_year_1_arm_1",64.916214,7
"9733","NDAR_INVV85CH77G","baseline_year_1_arm_1",79.33229,13
"9734","NDAR_INVV874VP8D","baseline_year_1_arm_1",62.8099,6
"9735","NDAR_INVV8FXEN67","baseline_year_1_arm_1",118.08108,93
"9736","NDAR_INVVBA9GPK7","baseline_year_1_arm_1",100.72054,37
"9737","NDAR_INVVBGCXHN4","baseline_year_1_arm_1",97.89365,32
"9738","NDAR_INVVEMXZMTT","baseline_year_1_arm_1",95.62149,29
"9739","NDAR_INVVEPMAR8L","baseline_year_1_arm_1",3.2244334,1
"9740","NDAR_INVVH9GWJVF","baseline_year_1_arm_1",75.88988,11
"9741","NDAR_INVVHBYV2NC","baseline_year_1_arm_1",91.01219,23
"9742","NDAR_INVV8M2H141","baseline_year_1_arm_1",119.94877,97
"9743","NDAR_INVV8URWFJ6","baseline_year_1_arm_1",120.538506,98
"9744","NDAR_INVV8VK6RGX","baseline_year_1_arm_1",94.95734,28
"9745","NDAR_INVVBH246B9","baseline_year_1_arm_1",85.55446,17
"9746","NDAR_INVVBHGA5ZP","baseline_year_1_arm_1",84.30293,16
"9747","NDAR_INVVERH3XXB","baseline_year_1_arm_1",36.930878,3
"9748","NDAR_INVVEVJRL88","baseline_year_1_arm_1",115.84775,85
"9749","NDAR_INVVHKDUKTN","baseline_year_1_arm_1",108.10162,57
"9750","NDAR_INVVHRDAP1X","baseline_year_1_arm_1",100.90645,38
"9751","NDAR_INVVHUHUPY6","baseline_year_1_arm_1",110.12599,63
"9752","NDAR_INVV8Y5PNGN","baseline_year_1_arm_1",100.54724,37
"9753","NDAR_INVV8YXGG31","baseline_year_1_arm_1",108.87723,59
"9754","NDAR_INVVBL6F58A","baseline_year_1_arm_1",117.207664,90
"9755","NDAR_INVVBM9M2WA","baseline_year_1_arm_1",117.223045,90
"9756","NDAR_INVVEWLJY3Z","baseline_year_1_arm_1",93.43706,26
"9757","NDAR_INVVF3B658H","baseline_year_1_arm_1",83.52302,16
"9758","NDAR_INVVHUVKEG1","baseline_year_1_arm_1",109.84577,62
"9759","NDAR_INVV96G6YFB","baseline_year_1_arm_1",50.33329,4
"9760","NDAR_INVV96LUWY8","baseline_year_1_arm_1",109.166336,60
"9761","NDAR_INVVBNV0506","baseline_year_1_arm_1",105.48398,49
"9762","NDAR_INVVBUX926D","baseline_year_1_arm_1",8.063348,1
"9763","NDAR_INVVBYJ19B5","baseline_year_1_arm_1",88.74853,20
"9764","NDAR_INVVF47E1YM","baseline_year_1_arm_1",100.95499,38
"9765","NDAR_INVVF4AJE7R","baseline_year_1_arm_1",114.71044,81
"9766","NDAR_INVVJAGK0RB","baseline_year_1_arm_1",101.72477,39
"9767","NDAR_INVVJBX89D6","baseline_year_1_arm_1",91.49322,23
"9768","NDAR_INVV99F79D9","baseline_year_1_arm_1",111.83222,70
"9769","NDAR_INVV9B0R8UM","baseline_year_1_arm_1",97.38104,31
"9770","NDAR_INVVC130UV5","baseline_year_1_arm_1",115.223976,83
"9771","NDAR_INVVC1FVHRL","baseline_year_1_arm_1",99.32671,35
"9772","NDAR_INVVF539UBP","baseline_year_1_arm_1",106.305725,51
"9773","NDAR_INVVF5B2JT1","baseline_year_1_arm_1",69.76805,8
"9774","NDAR_INVVJKH9K69","baseline_year_1_arm_1",123.71294,100
