"","src_subject_id","eventname","reshist_addr1_svi_tot_20142018"
"383","NDAR_INV16C687G5","baseline_year_1_arm_1",0.0166
"384","NDAR_INV16FHYZYY","baseline_year_1_arm_1",NA
"385","NDAR_INV19WE0FYW","baseline_year_1_arm_1",0.9391
"386","NDAR_INV19YE2JCZ","baseline_year_1_arm_1",0.3496
"387","NDAR_INV0MRY4Z3E","baseline_year_1_arm_1",0.4804
"388","NDAR_INV0MXJ7AZN","baseline_year_1_arm_1",0.8181
"389","NDAR_INV13GH02YK","baseline_year_1_arm_1",0.1784
"390","NDAR_INV13L3YFFP","baseline_year_1_arm_1",0.719
"391","NDAR_INV16GY1RE8","baseline_year_1_arm_1",0.1525
"392","NDAR_INV16MGA6G5","baseline_year_1_arm_1",0.7817
"393","NDAR_INV1A1Y0V5X","baseline_year_1_arm_1",0.5895
"394","NDAR_INV1A3NCEUP","baseline_year_1_arm_1",0.1277
"395","NDAR_INV0N0JE94U","baseline_year_1_arm_1",0.1475
"396","NDAR_INV0N289PCW","baseline_year_1_arm_1",0.1665
"397","NDAR_INV13LFMTL6","baseline_year_1_arm_1",0.7344
"398","NDAR_INV13MV0VA7","baseline_year_1_arm_1",0.0376
"399","NDAR_INV16PJ1RJ6","baseline_year_1_arm_1",0.1732
"400","NDAR_INV16RVU5PF","baseline_year_1_arm_1",0.3385
"401","NDAR_INV1A8C7PRA","baseline_year_1_arm_1",0.7175
"402","NDAR_INV1A8NWWZG","baseline_year_1_arm_1",0.6681
"403","NDAR_INV0N4E3EM7","baseline_year_1_arm_1",0.0352
"404","NDAR_INV0N5WVJ17","baseline_year_1_arm_1",0.9705
"405","NDAR_INV13NMXD4V","baseline_year_1_arm_1",0.7605
"406","NDAR_INV13PRF0TM","baseline_year_1_arm_1",NA
"407","NDAR_INV1415W413","baseline_year_1_arm_1",0.1907
"408","NDAR_INV170X8DA0","baseline_year_1_arm_1",0.5582
"409","NDAR_INV1AJNN0V2","baseline_year_1_arm_1",0.0132
"410","NDAR_INV1AKMLL9A","baseline_year_1_arm_1",0.6574
"411","NDAR_INV0NGG5VLJ","baseline_year_1_arm_1",0.9821
"412","NDAR_INV0NJE7J4R","baseline_year_1_arm_1",0.9679
"413","NDAR_INV145EPB4G","baseline_year_1_arm_1",0.1172
"414","NDAR_INV173ZYYKX","baseline_year_1_arm_1",0.2328
"415","NDAR_INV174DUV2F","baseline_year_1_arm_1",0.2091
"416","NDAR_INV174LD3GC","baseline_year_1_arm_1",NA
"417","NDAR_INV1AURDG78","baseline_year_1_arm_1",0.4992
"418","NDAR_INV1AYCA8E3","baseline_year_1_arm_1",0.0226
"419","NDAR_INV0NK7MVCJ","baseline_year_1_arm_1",0.6907
"420","NDAR_INV0NLL2KYE","baseline_year_1_arm_1",0.2603
"421","NDAR_INV14AFR5D4","baseline_year_1_arm_1",0.1266
"422","NDAR_INV14BPGL15","baseline_year_1_arm_1",0.0882
"423","NDAR_INV17K4X0WD","baseline_year_1_arm_1",0.0578
"424","NDAR_INV17N7VX8E","baseline_year_1_arm_1",NA
"425","NDAR_INV17UGGHGJ","baseline_year_1_arm_1",0.6235
"426","NDAR_INV1AA2VG9C","baseline_year_1_arm_1",0.6736
"427","NDAR_INV1ABMXKWV","baseline_year_1_arm_1",0.7747
"428","NDAR_INV0NR55WME","baseline_year_1_arm_1",0.0118
"429","NDAR_INV0NXVE8CT","baseline_year_1_arm_1",0.9251
"430","NDAR_INV14C1N3KZ","baseline_year_1_arm_1",0.4227
"431","NDAR_INV14F94Z7X","baseline_year_1_arm_1",0.3385
"432","NDAR_INV14PHMUNU","baseline_year_1_arm_1",0.9584
"433","NDAR_INV17UL1T8L","baseline_year_1_arm_1",0.9958
"434","NDAR_INV182YC0D9","baseline_year_1_arm_1",0.1858
"435","NDAR_INV1APPZYY8","baseline_year_1_arm_1",0.1677
"436","NDAR_INV1APXJCX3","baseline_year_1_arm_1",0.5326
"437","NDAR_INV0P0GTDY0","baseline_year_1_arm_1",0.7653
"438","NDAR_INV0P2ZCYPM","baseline_year_1_arm_1",0.3812
"439","NDAR_INV14PNN5H9","baseline_year_1_arm_1",0.1867
"440","NDAR_INV185KY7W3","baseline_year_1_arm_1",0.9918
"441","NDAR_INV18BE29T0","baseline_year_1_arm_1",0.5464
"442","NDAR_INV1AYVNP3L","baseline_year_1_arm_1",0.211
"443","NDAR_INV1AYXT588","baseline_year_1_arm_1",0.0454
"444","NDAR_INV0P34UPZ9","baseline_year_1_arm_1",0.0567
"445","NDAR_INV0P3ERKVG","baseline_year_1_arm_1",0.4741
"446","NDAR_INV14R3MHDX","baseline_year_1_arm_1",0.6528
"447","NDAR_INV14ZFCHTA","baseline_year_1_arm_1",0.2472
"448","NDAR_INV18E23PK7","baseline_year_1_arm_1",0.3182
"449","NDAR_INV18H0Y70H","baseline_year_1_arm_1",0.1245
"450","NDAR_INV18HXV64A","baseline_year_1_arm_1",0.666
"451","NDAR_INV1ACWERC3","baseline_year_1_arm_1",0.1063
"452","NDAR_INV1AFNKM8M","baseline_year_1_arm_1",0.3423
"453","NDAR_INV0P4FUMM3","baseline_year_1_arm_1",0.8913
"454","NDAR_INV0P4XZMZA","baseline_year_1_arm_1",0.2384
"455","NDAR_INV1510CJF1","baseline_year_1_arm_1",0.0595
"456","NDAR_INV1535421B","baseline_year_1_arm_1",0.1446
"457","NDAR_INV18KWP8N1","baseline_year_1_arm_1",0.1606
"458","NDAR_INV18KYVZ3C","baseline_year_1_arm_1",0.7817
"459","NDAR_INV0L3VJZEL","baseline_year_1_arm_1",0.1402
"460","NDAR_INV0L7K5UMC","baseline_year_1_arm_1",NA
"461","NDAR_INV0P96MUM9","baseline_year_1_arm_1",0.156
"462","NDAR_INV0PANNNLF","baseline_year_1_arm_1",0.2234
"463","NDAR_INV1555HTEC","baseline_year_1_arm_1",0.0067
"464","NDAR_INV155U91DU","baseline_year_1_arm_1",0.7367
"465","NDAR_INV18RUWAJN","baseline_year_1_arm_1",0.0909
"466","NDAR_INV18X6GN95","baseline_year_1_arm_1",0.4948
"467","NDAR_INV0L7XB3AW","baseline_year_1_arm_1",0.533
"468","NDAR_INV0L974J49","baseline_year_1_arm_1",0.9711
"469","NDAR_INV0PDYPPJ7","baseline_year_1_arm_1",0.9701
"470","NDAR_INV0PHTY15N","baseline_year_1_arm_1",0.3963
"471","NDAR_INV158CYMLK","baseline_year_1_arm_1",0.2915
"472","NDAR_INV15CWGD6V","baseline_year_1_arm_1",0.7971
"473","NDAR_INV18XYL4BV","baseline_year_1_arm_1",0.7336
"474","NDAR_INV18YX7994","baseline_year_1_arm_1",0.1196
"475","NDAR_INV0LA6MBBY","baseline_year_1_arm_1",0.9281
"476","NDAR_INV0LDK94T8","baseline_year_1_arm_1",0.3967
"477","NDAR_INV0LEM88KP","baseline_year_1_arm_1",0.2623
"478","NDAR_INV0PJ81CA5","baseline_year_1_arm_1",0.473
"479","NDAR_INV137Y0WR8","baseline_year_1_arm_1",0.7444
"480","NDAR_INV15JLE7ZN","baseline_year_1_arm_1",0.3963
"481","NDAR_INV15M33G49","baseline_year_1_arm_1",0.2581
"482","NDAR_INV15MFU6UZ","baseline_year_1_arm_1",0.4415
"483","NDAR_INV190GWDVP","baseline_year_1_arm_1",0.3971
"484","NDAR_INV1925AD9X","baseline_year_1_arm_1",NA
"485","NDAR_INV193D4YEK","baseline_year_1_arm_1",0.7812
"486","NDAR_INV0LFT420N","baseline_year_1_arm_1",0.5356
"487","NDAR_INV0LKZCJ15","baseline_year_1_arm_1",0.0344
"488","NDAR_INV138RG20T","baseline_year_1_arm_1",0.2642
"489","NDAR_INV139EUMUU","baseline_year_1_arm_1",0.7895
"490","NDAR_INV15MX84A5","baseline_year_1_arm_1",0.7683
"491","NDAR_INV15VX8FJL","baseline_year_1_arm_1",0.3521
"492","NDAR_INV1962GTLL","baseline_year_1_arm_1",0.5976
"493","NDAR_INV0LXYGL0Y","baseline_year_1_arm_1",0.8018
"494","NDAR_INV0M0EWKRV","baseline_year_1_arm_1",NA
"495","NDAR_INV139PZ31D","baseline_year_1_arm_1",0.5309
"496","NDAR_INV13AC41PB","baseline_year_1_arm_1",0.5212
"497","NDAR_INV15YZBNE0","baseline_year_1_arm_1",0.6957
"498","NDAR_INV19FYU534","baseline_year_1_arm_1",0.1041
"499","NDAR_INV19GEFHUC","baseline_year_1_arm_1",0.42
"500","NDAR_INV0M9U5RX8","baseline_year_1_arm_1",0.3339
"501","NDAR_INV0MCARYLD","baseline_year_1_arm_1",0.8845
"502","NDAR_INV0MF9V4P1","baseline_year_1_arm_1",0.4474
"503","NDAR_INV13BCLD41","baseline_year_1_arm_1",0.6742
"504","NDAR_INV13CL7J3B","baseline_year_1_arm_1",0.5023
"505","NDAR_INV165NRNVG","baseline_year_1_arm_1",0.1316
"506","NDAR_INV165XZRTA","baseline_year_1_arm_1",0.6711
"507","NDAR_INV19GP5HLJ","baseline_year_1_arm_1",0.0964
"508","NDAR_INV19LRBB0U","baseline_year_1_arm_1",0.3708
"509","NDAR_INV1RC54TNX","baseline_year_1_arm_1",0.1024
"510","NDAR_INV1RE32C3R","baseline_year_1_arm_1",0.1321
"511","NDAR_INV1H96TWEB","baseline_year_1_arm_1",0.0844
"512","NDAR_INV1HKCTUW1","baseline_year_1_arm_1",0.5491
"513","NDAR_INV1LC5DBRK","baseline_year_1_arm_1",0.0707
"514","NDAR_INV1LD87ZGJ","baseline_year_1_arm_1",0.9745
"515","NDAR_INV1NW3HM13","baseline_year_1_arm_1",5e-04
"516","NDAR_INV1NY2HJJM","baseline_year_1_arm_1",0.0343
"517","NDAR_INV1RJ51V8K","baseline_year_1_arm_1",0.2268
"518","NDAR_INV1T4GDEXG","baseline_year_1_arm_1",0.7109
"519","NDAR_INV1J2LV4NY","baseline_year_1_arm_1",0.1195
"520","NDAR_INV1JAFHY62","baseline_year_1_arm_1",0.0135
"521","NDAR_INV1LLU2LBA","baseline_year_1_arm_1",0.1046
"522","NDAR_INV1LMCP4YF","baseline_year_1_arm_1",0.0766
"523","NDAR_INV1NZMD6UK","baseline_year_1_arm_1",0.6711
"524","NDAR_INV1T61M03G","baseline_year_1_arm_1",0.749
"525","NDAR_INV1T83ZJ8N","baseline_year_1_arm_1",0.4659
"526","NDAR_INV1JB5GWEU","baseline_year_1_arm_1",0.0352
"527","NDAR_INV1JC1WW5Y","baseline_year_1_arm_1",0.4829
"528","NDAR_INV1LMYDNRY","baseline_year_1_arm_1",0.9281
"529","NDAR_INV1LRNM6EU","baseline_year_1_arm_1",0.0525
"530","NDAR_INV1P29RX5F","baseline_year_1_arm_1",0.5023
"531","NDAR_INV1P2BB9HY","baseline_year_1_arm_1",0.7169
"532","NDAR_INV1TFVYFMB","baseline_year_1_arm_1",0.6482
"533","NDAR_INV1TM2HNZW","baseline_year_1_arm_1",0.1099
"534","NDAR_INV1TP6LCDF","baseline_year_1_arm_1",0.9483
"535","NDAR_INV1JERB432","baseline_year_1_arm_1",0.4783
"536","NDAR_INV1LT8UZYC","baseline_year_1_arm_1",0.8174
"537","NDAR_INV1LU6D5VB","baseline_year_1_arm_1",0.4329
"538","NDAR_INV1LW4GJ4L","baseline_year_1_arm_1",0.2183
"539","NDAR_INV1P46E6AP","baseline_year_1_arm_1",0.1858
"540","NDAR_INV1P4JN8JH","baseline_year_1_arm_1",0.5318
"541","NDAR_INV1U4C4M56","baseline_year_1_arm_1",0.4886
"542","NDAR_INV1U54HX62","baseline_year_1_arm_1",0.0877
"543","NDAR_INV1JGK90HZ","baseline_year_1_arm_1",0.9546
"544","NDAR_INV1JLAATTP","baseline_year_1_arm_1",0.5064
"545","NDAR_INV1LX1A3TR","baseline_year_1_arm_1",0.443
"546","NDAR_INV1M0VVR9Y","baseline_year_1_arm_1",0.3678
"547","NDAR_INV1P6NVAXL","baseline_year_1_arm_1",0.0397
"548","NDAR_INV1P7L5P3B","baseline_year_1_arm_1",0.4227
"549","NDAR_INV1UHL5BY3","baseline_year_1_arm_1",0.0025
"550","NDAR_INV1UNYCP25","baseline_year_1_arm_1",0.2384
"551","NDAR_INV1JU1CGGB","baseline_year_1_arm_1",0.466
"552","NDAR_INV1JW5HLBW","baseline_year_1_arm_1",0.2608
"553","NDAR_INV1M9Y0F92","baseline_year_1_arm_1",0.8778
"554","NDAR_INV1MF1L9LR","baseline_year_1_arm_1",0.4765
"555","NDAR_INV1PATDM0H","baseline_year_1_arm_1",0.4571
"556","NDAR_INV1PB7CJTH","baseline_year_1_arm_1",0.2434
"557","NDAR_INV1TRH3MMU","baseline_year_1_arm_1",0.8699
"558","NDAR_INV1TWMU0JK","baseline_year_1_arm_1",NA
"559","NDAR_INV1JWGJFFK","baseline_year_1_arm_1",0.0277
"560","NDAR_INV1JXDFV9Z","baseline_year_1_arm_1",0.4883
"561","NDAR_INV1MFM0HL1","baseline_year_1_arm_1",0.46
"562","NDAR_INV1MGXHNDZ","baseline_year_1_arm_1",0.612
"563","NDAR_INV1PCGZ8YF","baseline_year_1_arm_1",0.9441
"564","NDAR_INV1PE0ZVR4","baseline_year_1_arm_1",0.3244
"565","NDAR_INV1U58UMN8","baseline_year_1_arm_1",0.8834
"566","NDAR_INV1UC493JJ","baseline_year_1_arm_1",0.1316
"567","NDAR_INV1JZ17724","baseline_year_1_arm_1",0.3497
"568","NDAR_INV1K1285TU","baseline_year_1_arm_1",0.3563
"569","NDAR_INV1MHAP6AR","baseline_year_1_arm_1",0.1153
"570","NDAR_INV1PE2WZWB","baseline_year_1_arm_1",0.4064
"571","NDAR_INV1PHTC329","baseline_year_1_arm_1",0.8911
"572","NDAR_INV1UWWV5JP","baseline_year_1_arm_1",0.0587
"573","NDAR_INV1V08GVK8","baseline_year_1_arm_1",0.927
"574","NDAR_INV1V752R9N","baseline_year_1_arm_1",0.2474
"575","NDAR_INV1K2D2FB3","baseline_year_1_arm_1",0.7431
"576","NDAR_INV1K3LDK3L","baseline_year_1_arm_1",0.0122
"577","NDAR_INV1MKWVMP1","baseline_year_1_arm_1",0.2328
"578","NDAR_INV1ML5RVV4","baseline_year_1_arm_1",0.6206
"579","NDAR_INV1PMXF3DY","baseline_year_1_arm_1",0.7066
"580","NDAR_INV1PN1MPWF","baseline_year_1_arm_1",0.1038
"581","NDAR_INV1U2B4E90","baseline_year_1_arm_1",0.843
"582","NDAR_INV1U3RR4GV","baseline_year_1_arm_1",0.0715
"583","NDAR_INV1KAEAHY9","baseline_year_1_arm_1",0.0084
"584","NDAR_INV1KBEC5AT","baseline_year_1_arm_1",0.5497
"585","NDAR_INV1MM7DZYV","baseline_year_1_arm_1",0.2405
"586","NDAR_INV1MYF7VFL","baseline_year_1_arm_1",0.7232
"587","NDAR_INV1PR06YCM","baseline_year_1_arm_1",0.5473
"588","NDAR_INV1PX9GGJP","baseline_year_1_arm_1",0.681
"589","NDAR_INV1GDLVYHH","baseline_year_1_arm_1",0.0721
"590","NDAR_INV1GDR72XA","baseline_year_1_arm_1",0.2871
"591","NDAR_INV1KHXW139","baseline_year_1_arm_1",0.5647
"592","NDAR_INV1KP8VFVR","baseline_year_1_arm_1",0.107
"593","NDAR_INV1MZ6AG9P","baseline_year_1_arm_1",0.6772
"594","NDAR_INV1N0V1BUP","baseline_year_1_arm_1",0.0214
"595","NDAR_INV1PXG26KK","baseline_year_1_arm_1",0.5746
"596","NDAR_INV1GKF0X1J","baseline_year_1_arm_1",0.7339
"597","NDAR_INV1GKYPGE4","baseline_year_1_arm_1",0.4258
"598","NDAR_INV1KWBW4RD","baseline_year_1_arm_1",0.0844
"599","NDAR_INV1N22H6JR","baseline_year_1_arm_1",0.4712
"600","NDAR_INV1N2R407U","baseline_year_1_arm_1",0.7724
"601","NDAR_INV1PYEEE1R","baseline_year_1_arm_1",0.2787
"602","NDAR_INV1R36G2UH","baseline_year_1_arm_1",0.7246
"603","NDAR_INV1GL1F6FK","baseline_year_1_arm_1",0.1466
"604","NDAR_INV1GT8N2YT","baseline_year_1_arm_1",0.156
"605","NDAR_INV1KX54GYB","baseline_year_1_arm_1",0.3657
"606","NDAR_INV1KXK7MDF","baseline_year_1_arm_1",0.4709
"607","NDAR_INV1N79E5RD","baseline_year_1_arm_1",0.8608
"608","NDAR_INV1NBATKW5","baseline_year_1_arm_1",0.1985
"609","NDAR_INV1NBP7WNB","baseline_year_1_arm_1",0.7814
"610","NDAR_INV1R4G3839","baseline_year_1_arm_1",0.2416
"611","NDAR_INV1R4KE1UN","baseline_year_1_arm_1",0.8393
"612","NDAR_INV1GVYL05C","baseline_year_1_arm_1",0.4594
"613","NDAR_INV1GXY5VKK","baseline_year_1_arm_1",0.8773
"614","NDAR_INV1KZKJNFD","baseline_year_1_arm_1",0.1042
"615","NDAR_INV1KZTEZF5","baseline_year_1_arm_1",0.7372
"616","NDAR_INV1NJK6BVY","baseline_year_1_arm_1",0.7246
"617","NDAR_INV1NJVJ6VN","baseline_year_1_arm_1",0.303
"618","NDAR_INV1R4UUF8E","baseline_year_1_arm_1",0.1382
"619","NDAR_INV1R5PJCK4","baseline_year_1_arm_1",0.148
"620","NDAR_INV1GYJNY83","baseline_year_1_arm_1",0.5325
"621","NDAR_INV1H63RRB3","baseline_year_1_arm_1",0.7503
"622","NDAR_INV1L1ZCWL5","baseline_year_1_arm_1",0.6615
"623","NDAR_INV1L360NVM","baseline_year_1_arm_1",0.8591
"624","NDAR_INV1NMNBTYK","baseline_year_1_arm_1",0.1913
"625","NDAR_INV1NV489TJ","baseline_year_1_arm_1",0.4958
"626","NDAR_INV1R7RYN1P","baseline_year_1_arm_1",0.9479
"627","NDAR_INV1R97KJ7J","baseline_year_1_arm_1",0.4249
"628","NDAR_INV1H7JEJW1","baseline_year_1_arm_1",0.6499
"629","NDAR_INV1H7NZZZ9","baseline_year_1_arm_1",0.8696
"630","NDAR_INV1L5VJRZG","baseline_year_1_arm_1",0.2435
"631","NDAR_INV1LC1VRP3","baseline_year_1_arm_1",0.5675
"632","NDAR_INV1ZPJCKVC","baseline_year_1_arm_1",0.4557
"633","NDAR_INV1ZTGYXCP","baseline_year_1_arm_1",0.5123
"634","NDAR_INV1BWHMRFY","baseline_year_1_arm_1",0.1394
"635","NDAR_INV1BZ0TUT9","baseline_year_1_arm_1",0.9771
"636","NDAR_INV1F5JEP46","baseline_year_1_arm_1",0.1817
"637","NDAR_INV1F6MVGKL","baseline_year_1_arm_1",0.0918
"638","NDAR_INV1X4F1YB5","baseline_year_1_arm_1",0.713
"639","NDAR_INV1X8K8NC3","baseline_year_1_arm_1",0.2694
"640","NDAR_INV1ZY11ZP0","baseline_year_1_arm_1",0.4817
"641","NDAR_INV1ZY3ZR47","baseline_year_1_arm_1",0.271
"642","NDAR_INV1CC6HB4A","baseline_year_1_arm_1",0.6772
"643","NDAR_INV1CCL4UAD","baseline_year_1_arm_1",0.1642
"644","NDAR_INV1F6UNTXD","baseline_year_1_arm_1",0.319
"645","NDAR_INV1XAZP6R9","baseline_year_1_arm_1",0.439
"646","NDAR_INV1XDPJKBE","baseline_year_1_arm_1",0.7971
"647","NDAR_INV1ZZAPY9K","baseline_year_1_arm_1",0.4741
"648","NDAR_INV20453XZE","baseline_year_1_arm_1",0.2665
"649","NDAR_INV1CGKKTM5","baseline_year_1_arm_1",0.1508
"650","NDAR_INV1CKXVV32","baseline_year_1_arm_1",0.3776
"651","NDAR_INV1FDC7YAJ","baseline_year_1_arm_1",0.9487
"652","NDAR_INV1FGBFDT9","baseline_year_1_arm_1",0.9037
"653","NDAR_INV1FGX3DL8","baseline_year_1_arm_1",0.4992
"654","NDAR_INV1XGKZHVG","baseline_year_1_arm_1",0.0226
"655","NDAR_INV1XGMP7UU","baseline_year_1_arm_1",0.2586
"656","NDAR_INV2051NM7L","baseline_year_1_arm_1",0.0193
"657","NDAR_INV20CNYBBC","baseline_year_1_arm_1",0.0329
"658","NDAR_INV1CMWHGWK","baseline_year_1_arm_1",0.1765
"659","NDAR_INV1FRN7VDM","baseline_year_1_arm_1",0.1858
"660","NDAR_INV1FT79EHP","baseline_year_1_arm_1",0.7694
"661","NDAR_INV1XH2YX3W","baseline_year_1_arm_1",0.9964
"662","NDAR_INV1XKLCFDR","baseline_year_1_arm_1",0.9768
"663","NDAR_INV20KZBB9N","baseline_year_1_arm_1",0.1775
"664","NDAR_INV20MDTUZ8","baseline_year_1_arm_1",0.9339
"665","NDAR_INV1CTLWW8V","baseline_year_1_arm_1",0.6433
"666","NDAR_INV1CV6NNKT","baseline_year_1_arm_1",0.5722
"667","NDAR_INV1FW43D9V","baseline_year_1_arm_1",0.3432
"668","NDAR_INV1G5DCM35","baseline_year_1_arm_1",0.0632
"669","NDAR_INV1XLM62BZ","baseline_year_1_arm_1",0.0506
"670","NDAR_INV1XVCTD2Z","baseline_year_1_arm_1",0.3432
"671","NDAR_INV20NDWAH8","baseline_year_1_arm_1",0.3677
"672","NDAR_INV215XKL9U","baseline_year_1_arm_1",0.2328
"673","NDAR_INV1CXXN3K0","baseline_year_1_arm_1",0.6575
"674","NDAR_INV1CYTVBWT","baseline_year_1_arm_1",0.9327
"675","NDAR_INV1D42VFML","baseline_year_1_arm_1",0.1508
"676","NDAR_INV1G6W1PLY","baseline_year_1_arm_1",0.673
"677","NDAR_INV1V7XPJKR","baseline_year_1_arm_1",0.3285
"678","NDAR_INV1XXP2KX0","baseline_year_1_arm_1",0.8869
"679","NDAR_INV1Y1Z29D0","baseline_year_1_arm_1",0.4119
"680","NDAR_INV20CX5AWW","baseline_year_1_arm_1",0.3303
"681","NDAR_INV20CZ5PTX","baseline_year_1_arm_1",0.6459
"682","NDAR_INV20E0WX7L","baseline_year_1_arm_1",NA
"683","NDAR_INV1D6G642B","baseline_year_1_arm_1",0.4181
"684","NDAR_INV1D8KBZHP","baseline_year_1_arm_1",0.3837
"685","NDAR_INV1V9TCMZW","baseline_year_1_arm_1",0.5989
"686","NDAR_INV1Y2L6GWB","baseline_year_1_arm_1",0.1923
"687","NDAR_INV1Y3BE09E","baseline_year_1_arm_1",0.4341
"688","NDAR_INV20MXZPW5","baseline_year_1_arm_1",0.7724
"689","NDAR_INV1DDX454E","baseline_year_1_arm_1",0.9282
"690","NDAR_INV1DWXEPTR","baseline_year_1_arm_1",0.7351
"691","NDAR_INV1VCF7KC6","baseline_year_1_arm_1",0.0315
"692","NDAR_INV1VCFJ6CR","baseline_year_1_arm_1",0.4987
"693","NDAR_INV1Y40DZT8","baseline_year_1_arm_1",0.696
"694","NDAR_INV1Y7RVHYC","baseline_year_1_arm_1",0.2298
"695","NDAR_INV216TKGZ8","baseline_year_1_arm_1",0.0925
"696","NDAR_INV21BW63DB","baseline_year_1_arm_1",NA
"697","NDAR_INV21C5BFGC","baseline_year_1_arm_1",0.4701
"698","NDAR_INV1DZ2VF5K","baseline_year_1_arm_1",0.2249
"699","NDAR_INV1DZWFKCG","baseline_year_1_arm_1",0.4863
"700","NDAR_INV1VCGLA8W","baseline_year_1_arm_1",0.3414
"701","NDAR_INV1VKHC02B","baseline_year_1_arm_1",0.506
"702","NDAR_INV1Y89NGUJ","baseline_year_1_arm_1",0.681
"703","NDAR_INV1YDZ2XE4","baseline_year_1_arm_1",0.3891
"704","NDAR_INV1YE699WK","baseline_year_1_arm_1",0.224
"705","NDAR_INV20GDJPEY","baseline_year_1_arm_1",0.8612
"706","NDAR_INV20GGC8X5","baseline_year_1_arm_1",0.8137
"707","NDAR_INV1E2PBKXL","baseline_year_1_arm_1",0.8911
"708","NDAR_INV1E2WJC9K","baseline_year_1_arm_1",0.0768
"709","NDAR_INV1VM14D0X","baseline_year_1_arm_1",NA
"710","NDAR_INV1VMB1ZYW","baseline_year_1_arm_1",0.8405
"711","NDAR_INV1VMJZV9V","baseline_year_1_arm_1",0.207
"712","NDAR_INV1YGWGEYE","baseline_year_1_arm_1",0.3534
"713","NDAR_INV1B4T30A9","baseline_year_1_arm_1",0.6441
"714","NDAR_INV1B7G7LND","baseline_year_1_arm_1",0.5056
"715","NDAR_INV1E35BEZ6","baseline_year_1_arm_1",0.3563
"716","NDAR_INV1E4F8UMB","baseline_year_1_arm_1",0.0307
"717","NDAR_INV1VNU5KTM","baseline_year_1_arm_1",0.8591
"718","NDAR_INV1VRGHTD2","baseline_year_1_arm_1",0.8029
"719","NDAR_INV1VVMK6CP","baseline_year_1_arm_1",0.9391
"720","NDAR_INV1YH0352V","baseline_year_1_arm_1",0.0385
"721","NDAR_INV1YMR3GY5","baseline_year_1_arm_1",0.5381
"722","NDAR_INV1B9D3LNM","baseline_year_1_arm_1",0.0159
"723","NDAR_INV1BBV62LH","baseline_year_1_arm_1",0.9233
"724","NDAR_INV1ECBLYGG","baseline_year_1_arm_1",0.8326
"725","NDAR_INV1EECRFPM","baseline_year_1_arm_1",0.0126
"726","NDAR_INV1VXVRPHJ","baseline_year_1_arm_1",0.8739
"727","NDAR_INV1VZJUUZ9","baseline_year_1_arm_1",0.1939
"728","NDAR_INV1YWMB9TV","baseline_year_1_arm_1",0.9966
"729","NDAR_INV1Z1PW22B","baseline_year_1_arm_1",0.4236
"730","NDAR_INV1BE1UD48","baseline_year_1_arm_1",0.3244
"731","NDAR_INV1BGRYN2J","baseline_year_1_arm_1",0.8372
"732","NDAR_INV1EGW0J5N","baseline_year_1_arm_1",0.1444
"733","NDAR_INV1ELP5894","baseline_year_1_arm_1",0.9758
"734","NDAR_INV1ENGFTE3","baseline_year_1_arm_1",NA
"735","NDAR_INV1W1JMX1G","baseline_year_1_arm_1",NA
"736","NDAR_INV1W2D4CFP","baseline_year_1_arm_1",0.023
"737","NDAR_INV1W5TLB74","baseline_year_1_arm_1",0.3105
"738","NDAR_INV1Z2F3AA0","baseline_year_1_arm_1",0.2767
"739","NDAR_INV1Z7RDZ4Y","baseline_year_1_arm_1",0.7946
"740","NDAR_INV1BHHLZ52","baseline_year_1_arm_1",0.0055
"741","NDAR_INV1ER3Z8ZF","baseline_year_1_arm_1",0.8608
"742","NDAR_INV1ERNH60J","baseline_year_1_arm_1",NA
"743","NDAR_INV1ERVN8M1","baseline_year_1_arm_1",0.2712
"744","NDAR_INV1WED9TPM","baseline_year_1_arm_1",0.9641
"745","NDAR_INV1WG8AL3V","baseline_year_1_arm_1",0.3069
"746","NDAR_INV1ZD6AF6H","baseline_year_1_arm_1",0.1907
"747","NDAR_INV1BN4RDAD","baseline_year_1_arm_1",0.1093
"748","NDAR_INV1BPLGEZ5","baseline_year_1_arm_1",0.2474
"749","NDAR_INV1BR989ED","baseline_year_1_arm_1",0.4907
"750","NDAR_INV1ET4JE3B","baseline_year_1_arm_1",0.069
"751","NDAR_INV1ETFBG4P","baseline_year_1_arm_1",NA
"752","NDAR_INV1WJX687U","baseline_year_1_arm_1",0.0601
"753","NDAR_INV1WL8U6A7","baseline_year_1_arm_1",0.4181
"754","NDAR_INV1ZK1A3NG","baseline_year_1_arm_1",0.5347
"755","NDAR_INV1ZK55NV1","baseline_year_1_arm_1",0.7203
"756","NDAR_INV1BTYWJDX","baseline_year_1_arm_1",0.7112
"757","NDAR_INV1BUXN6LH","baseline_year_1_arm_1",0.6228
"758","NDAR_INV1ETGGL9R","baseline_year_1_arm_1",0.914
"759","NDAR_INV1EZ26N40","baseline_year_1_arm_1",NA
"760","NDAR_INV1F5BKK61","baseline_year_1_arm_1",0.0303
"761","NDAR_INV1WUAF4RW","baseline_year_1_arm_1",0.4862
"762","NDAR_INV1WVHVGH7","baseline_year_1_arm_1",0.4414
"763","NDAR_INV1ZKDLXEY","baseline_year_1_arm_1",0.4594
"764","NDAR_INV1ZMK9GCG","baseline_year_1_arm_1",0.8873
"765","NDAR_INV1ZMY808V","baseline_year_1_arm_1",0.9231
"766","NDAR_INV2J8WHJ3R","baseline_year_1_arm_1",0.164
